date,symbol,side,qty,price,reason
2011-01-06,XLF,BUY,40.1522,13.390167770576475,rebalance
2011-01-06,XLB,SELL,11.8953,38.56228569488525,rebalance
2011-01-06,XLE,SELL,7.8336,68.65626416931153,rebalance
2011-01-07,IWM,SELL,5.7347,79.22414986419679,rebalance
2011-01-07,XLB,SELL,0.0061,38.46230722045898,rebalance
2011-01-07,XLE,SELL,0.0263,67.80643569488527,rebalance
2011-01-07,XLF,SELL,40.0054,13.33608118209839,rebalance
2011-01-07,SOXX,BUY,46.2658,19.16716655960083,rebalance
2011-01-10,XLE,BUY,7.8769,68.08361369476319,rebalance
2011-01-10,XLB,SELL,0.0001,38.16236416931153,rebalance
2011-01-10,XLF,BUY,34.6352,13.105788167381288,rebalance
2011-01-10,IWM,SELL,0.0197,78.22434986419677,rebalance
2011-01-10,SOXX,SELL,46.403,19.102845231628415,rebalance
2011-01-11,XLE,SELL,7.8263,68.43630694885255,rebalance
2011-01-11,SOXX,BUY,28.0791,19.483895542144772,rebalance
2011-01-11,XLF,BUY,0.5942,13.227665412712096,rebalance
2011-01-12,SOXX,SELL,7.6437,19.54608923721314,rebalance
2011-01-12,XLF,SELL,34.9671,13.344202955245972,rebalance
2011-01-12,IBB,BUY,8.6748,31.943053821945192,rebalance
2011-01-12,XLE,BUY,4.7728,69.76395,rebalance
2011-01-13,XLE,BUY,1.9911,70.21403694763183,rebalance
2011-01-13,IBB,SELL,8.6865,31.943610762786868,rebalance
2011-01-13,XLF,SELL,0.4083,13.433543413352965,rebalance
2011-01-13,SOXX,BUY,7.9512,19.820630890274046,rebalance
2011-01-14,XLF,SELL,0.0008,13.360446501541137,rebalance
2011-01-14,SOXX,SELL,0.1078,19.862693460464477,rebalance
2011-01-14,XLE,SELL,0.0003,69.78604305114746,rebalance
2011-01-18,SOXX,SELL,7.815,20.259279700469968,rebalance
2011-01-18,XLE,SELL,2.6862,70.58587847442627,rebalance
2011-01-18,SMH,BUY,20.6071,17.19343853416443,rebalance
2011-01-19,SMH,SELL,3.9971,17.166566076278684,rebalance
2011-01-19,SOXX,SELL,0.1977,20.099311853027345,rebalance
2011-01-19,XLE,SELL,4.1211,71.19575708465575,rebalance
2011-01-19,TAN,BUY,4.2244,82.71653694763182,rebalance
2011-01-20,SOXX,BUY,7.3792,19.637259872817992,rebalance
2011-01-20,SMH,BUY,10.6403,16.973393313217166,rebalance
2011-01-20,TAN,SELL,4.2779,78.88422152557374,rebalance
2011-01-20,XLE,SELL,0.007,69.67606444091797,rebalance
2011-01-21,SMH,SELL,0.0112,17.076583923721316,rebalance
2011-01-21,SOXX,SELL,27.4305,19.739385149765013,rebalance
2011-01-21,TAN,BUY,6.6903,81.1162184738159,rebalance
2011-01-24,SMH,SELL,27.1105,16.946610762786868,rebalance
2011-01-24,SOXX,BUY,23.7169,19.523904457855224,rebalance
2011-01-24,TAN,BUY,0.1122,81.1162184738159,rebalance
2011-01-25,SMH,BUY,16.9958,17.158431686782833,rebalance
2011-01-25,SOXX,SELL,6.0169,19.846030381393433,rebalance
2011-01-25,TAN,SELL,1.8226,83.18335694885255,rebalance
2011-01-26,TAN,BUY,1.857,82.21643694763185,rebalance
2011-01-26,SMH,SELL,17.0546,17.191560694885254,rebalance
2011-01-26,SOXX,BUY,5.9575,19.84396815261841,rebalance
2011-01-27,SMH,SELL,0.0695,17.286542915344235,rebalance
2011-01-27,SOXX,SELL,0.6252,20.059320844650266,rebalance
2011-01-27,TAN,SELL,0.0535,80.38392152557373,rebalance
2011-01-28,SMH,SELL,0.0002,17.641471457672118,rebalance
2011-01-28,SOXX,SELL,23.1862,20.359260081863404,rebalance
2011-01-28,TAN,SELL,6.7666,80.9838,rebalance
2011-01-28,XLE,BUY,12.7317,71.31426305236818,rebalance
2011-01-31,SOXX,SELL,0.0608,19.756048228836057,rebalance
2011-01-31,TAN,SELL,0.0166,78.88422152557374,rebalance
2011-01-31,XLE,SELL,4.86,71.70565722045899,rebalance
2011-01-31,SMH,BUY,27.4542,17.238447610473635,rebalance
2011-02-01,TAN,BUY,4.3759,80.71613694763184,rebalance
2011-02-01,SMH,SELL,10.4709,17.326533923721314,rebalance
2011-02-01,XLE,SELL,2.1821,73.42531444091796,rebalance
2011-02-02,TAN,BUY,1.6576,82.11641847381591,rebalance
2011-02-02,XLE,BUY,2.104,74.01480000000001,rebalance
2011-02-02,SMH,SELL,17.051,17.56648569488525,rebalance
2011-02-02,SOXX,SELL,0.0001,20.249281471633914,rebalance
2011-02-03,SMH,BUY,16.9988,17.648529457855226,rebalance
2011-02-03,XLE,SELL,2.8885,74.28514305114746,rebalance
2011-02-03,TAN,SELL,1.0233,85.88282152557372,rebalance
2011-02-04,SMH,SELL,0.0853,17.656467847442627,rebalance
2011-02-04,TAN,SELL,0.0078,83.78324305114745,rebalance
2011-02-04,XLE,SELL,0.0359,74.47509986419678,rebalance
2011-02-07,SMH,SELL,16.8523,17.96640531349182,rebalance
2011-02-07,TAN,SELL,4.9371,84.08317847442626,rebalance
2011-02-07,XLE,BUY,7.928,74.45489044189452,rebalance
2011-02-08,SOXX,BUY,23.7929,20.794158915710447,rebalance
2011-02-08,XLE,SELL,4.9985,74.42511444091798,rebalance
2011-02-08,SMH,SELL,0.061,17.891421457672116,rebalance
2011-02-08,TAN,SELL,0.0655,84.28314305114745,rebalance
2011-02-09,SMH,SELL,0.0002,17.81143753395081,rebalance
2011-02-09,SOXX,SELL,0.0979,20.70585708465576,rebalance
2011-02-09,XLE,BUY,0.0017,73.99479935760499,rebalance
2011-02-10,SOXX,SELL,23.9736,20.402586375808717,rebalance
2011-02-10,XLE,BUY,5.1166,73.02460413665773,rebalance
2011-02-11,XLE,BUY,0.1072,73.83476369476318,rebalance
2011-02-14,XLE,SELL,13.047,73.9652073562622,rebalance
2011-02-14,SOXX,BUY,45.7552,20.877507643890382,rebalance
2011-02-15,XLE,BUY,7.6998,75.63512674713135,rebalance
2011-02-15,SOXX,SELL,22.2258,20.97580354232788,rebalance
2011-02-16,SOXX,SELL,23.3497,20.952475613021853,rebalance
2011-02-16,XLE,SELL,0.9823,75.33492847442628,rebalance
2011-02-16,TAN,BUY,6.7705,87.41748152618408,rebalance
2011-02-17,TAN,SELL,1.803,88.48230000000001,rebalance
2011-02-17,XLE,SELL,1.8204,75.92481444091797,rebalance
2011-02-17,SOXX,BUY,14.454,20.93085159301758,rebalance
2011-02-18,TAN,BUY,0.0754,91.01820000000001,rebalance
2011-02-18,SOXX,BUY,0.1329,21.36093789825439,rebalance
2011-02-18,XLE,BUY,0.0892,76.88537674713135,rebalance
2011-02-22,TAN,BUY,1.9841,88.71773694763183,rebalance
2011-02-22,XLE,SELL,4.9637,77.35452874603271,rebalance
2011-02-22,SOXX,BUY,10.5957,20.874174839401242,rebalance
2011-02-23,XLE,BUY,4.7448,76.70534044189452,rebalance
2011-02-23,SOXX,SELL,10.613,20.482570299530032,rebalance
2011-02-23,TAN,SELL,2.0463,86.78264305114746,rebalance
2011-02-24,SMH,BUY,17.1154,17.533506686782836,rebalance
2011-02-24,XLE,BUY,0.7395,78.03560064239502,rebalance
2011-02-24,SOXX,SELL,14.7493,20.049322615814212,rebalance
2011-02-24,TAN,SELL,0.6736,85.28294305114747,rebalance
2011-02-25,SOXX,BUY,23.8085,20.637459872817992,rebalance
2011-02-25,TAN,BUY,2.3444,86.91738152618407,rebalance
2011-02-25,SMH,SELL,16.9614,17.78644291534424,rebalance
2011-02-25,XLE,SELL,5.4868,76.9846,rebalance
2011-02-28,SMH,SELL,0.1535,18.061387533950807,rebalance
2011-02-28,SOXX,SELL,9.5528,20.969138692092898,rebalance
2011-02-28,TAN,SELL,2.3989,85.28294305114747,rebalance
2011-02-28,XLE,BUY,5.4032,78.2556458633423,rebalance
2011-03-01,SMH,SELL,0.0004,17.95640708465576,rebalance
2011-03-01,TAN,SELL,4.2526,82.08357847442628,rebalance
2011-03-01,SOXX,BUY,10.1102,20.73081273765564,rebalance
2011-03-01,XLE,BUY,2.1222,79.01580000000001,rebalance
2011-03-02,SMH,BUY,27.9272,17.678534236907957,rebalance
2011-03-02,SOXX,SELL,24.3859,20.26927792930603,rebalance
2011-03-02,XLE,SELL,0.0089,76.8446286102295,rebalance
2011-03-03,SMH,SELL,7.9475,18.10637861022949,rebalance
2011-03-03,XLE,SELL,2.0885,77.9844,rebalance
2011-03-03,SOXX,BUY,14.2034,20.76081751670837,rebalance
2011-03-04,SOXX,SELL,14.2215,20.912484604644774,rebalance
2011-03-04,SMH,BUY,7.1255,18.323663694763184,rebalance
2011-03-04,XLE,BUY,1.9697,78.83576369476319,rebalance
2011-03-07,SOXX,BUY,14.1006,20.847500957107542,rebalance
2011-03-07,SMH,SELL,7.5031,18.206357084655764,rebalance
2011-03-07,XLE,SELL,2.0436,78.8442286102295,rebalance
2011-03-08,XLE,BUY,2.0846,77.76554999999999,rebalance
2011-03-08,SOXX,SELL,14.1169,20.17263092651367,rebalance
2011-03-08,SMH,BUY,8.2575,17.703540763092043,rebalance
2011-03-09,SMH,SELL,28.1537,17.52649468650818,rebalance
2011-03-09,XLE,SELL,0.0367,76.89462166137696,rebalance
2011-03-09,XLV,BUY,14.724,33.05660923690796,rebalance
2011-03-10,XLE,SELL,2.1277,75.58487847442626,rebalance
2011-03-10,XLV,SELL,6.1503,32.843428474426275,rebalance
2011-03-10,XLU,BUY,10.5987,32.706540763092036,rebalance
2011-03-11,XLU,BUY,6.2739,32.40648152618408,rebalance
2011-03-11,XLP,BUY,15.7169,29.59591815261841,rebalance
2011-03-11,XLE,SELL,5.3312,73.30533569488526,rebalance
2011-03-11,XLV,SELL,8.5737,32.58348215255738,rebalance
2011-03-14,XLP,SELL,0.1815,29.57408392372131,rebalance
2011-03-14,XLU,SELL,0.1645,32.15356784744263,rebalance
2011-03-15,XLP,SELL,15.7758,29.064185694885253,rebalance
2011-03-15,XLU,SELL,2.331,31.493699999999997,rebalance
2011-03-15,XLE,BUY,7.4376,73.19463630523683,rebalance
2011-03-16,XLU,SELL,14.3999,31.423714305114743,rebalance
2011-03-16,XLE,SELL,1.1484,75.15496416931151,rebalance
2011-03-16,TAN,BUY,6.5657,84.41688152618408,rebalance
2011-03-17,IAU,BUY,35.6336,27.38547516059875,defensive_override
2011-03-17,TAN,SELL,6.5657000000000005,82.68345694885255,defensive_override
2011-03-17,XLE,SELL,6.289199999999999,75.18495694885254,defensive_override
2011-03-17,IWM,SELL,2.740863092043355e-16,79.31413583068849,defensive_override
2011-03-17,IAU,SELL,3.5664152837552865e-15,27.37452316093445,defensive_override
2011-03-18,IAU,SELL,35.3246,27.674464305114746,rebalance
2011-03-18,XLE,BUY,11.4955,76.69533630523682,rebalance
2011-03-21,IAU,SELL,0.3063,27.954407084655763,rebalance
2011-03-21,XLE,BUY,2.6835,76.71533694763184,rebalance
2011-03-22,IAU,SELL,0.0027,27.834432152557376,rebalance
2011-03-22,XLE,SELL,9.0036,77.68445694885253,rebalance
2011-03-22,IWM,BUY,3.454,81.43628216857911,rebalance
2011-03-22,TAN,BUY,4.1144,83.01660000000001,rebalance
2011-03-23,TAN,BUY,0.0615,81.91638152618407,rebalance
2011-03-23,XLE,SELL,0.0091,77.47449986419679,rebalance
2011-03-23,IWM,BUY,0.0121,80.70614044189452,rebalance
2011-03-24,IWM,SELL,0.0157,81.47369986419679,rebalance
2011-03-24,TAN,SELL,0.0761,82.98339999999999,rebalance
2011-03-24,XLE,SELL,0.0209,78.00439264373779,rebalance
2011-03-25,TAN,SELL,4.1097,82.68345694885255,rebalance
2011-03-25,IWM,BUY,2.3875,81.99639935760499,rebalance
2011-03-25,XLE,BUY,2.0477,78.0856136947632,rebalance
2011-03-28,XLE,SELL,0.0125,78.48429999999999,rebalance
2011-03-28,IWM,BUY,0.0035,82.50649586334228,rebalance
2011-03-29,TAN,BUY,4.7339,85.81716305236816,rebalance
2011-03-29,XLE,SELL,2.7851,78.38432152557374,rebalance
2011-03-29,IWM,SELL,2.3736,82.07357833862304,rebalance
2011-03-30,IWM,SELL,3.4527,83.15336416931152,rebalance
2011-03-30,XLE,SELL,4.3669,79.96400735626221,rebalance
2011-03-30,TAN,BUY,1.7191,87.51750000000001,rebalance
2011-03-30,XLB,BUY,11.9078,39.86797261047363,rebalance
2011-03-31,XBI,BUY,13.2389,22.0577439491272,rebalance
2011-03-31,IWM,SELL,0.0151,83.78324305114745,rebalance
2011-03-31,TAN,SELL,1.6741,87.68245694885255,rebalance
2011-03-31,XLB,SELL,11.9197,39.82203583068848,rebalance
2011-03-31,XLE,BUY,4.3794,80.4460863052368,rebalance
2011-04-01,XLE,SELL,4.3696,80.43390694885255,rebalance
2011-04-01,TAN,BUY,1.9331,88.91778152618409,rebalance
2011-04-01,XBI,BUY,9.326,22.401146813964843,rebalance
2011-04-04,XLE,SELL,0.0382,80.34392861022948,rebalance
2011-04-04,IBB,BUY,8.5405,33.730076117706304,rebalance
2011-04-04,TAN,SELL,1.9927,88.18235694885254,rebalance
2011-04-04,XBI,SELL,6.9223,22.502164850234983,rebalance
2011-04-05,XLE,SELL,0.0002,79.95400722045898,rebalance
2011-04-05,XBI,BUY,26.2221,22.501167195510867,rebalance
2011-04-05,IBB,SELL,8.5228,33.77657615814209,rebalance
2011-04-05,TAN,SELL,4.7138,86.88262152557374,rebalance
2011-04-06,XLE,BUY,6.0029,80.71613694763184,rebalance
2011-04-06,XBI,SELL,16.7589,22.86209346046448,rebalance
2011-04-06,IBB,SELL,0.0176,34.32646539535523,rebalance
2011-04-06,TAN,SELL,0.0055,87.08257847442627,rebalance
2011-04-07,IBB,SELL,0.0001,34.07651539535523,rebalance
2011-04-07,XBI,SELL,0.2173,22.958740463256838,rebalance
2011-04-07,XLE,SELL,6.0142,79.27414291534424,rebalance
2011-04-07,IWM,BUY,5.6433,85.47709108428955,rebalance
2011-04-08,XBI,SELL,0.0322,22.95540708465576,rebalance
2011-04-08,IWM,BUY,0.015,85.26705000000001,rebalance
2011-04-11,XBI,SELL,0.1478,22.86209346046448,rebalance
2011-04-11,XLE,BUY,5.988,79.76595,rebalance
2011-04-11,IWM,SELL,5.6556,84.0031926437378,rebalance
2011-04-12,IWM,SELL,0.0027,82.77344291534425,rebalance
2011-04-12,XBI,SELL,0.1744,22.665466076278683,rebalance
2011-04-12,XLE,SELL,6.0569,77.24455013580322,rebalance
2011-04-12,XLV,BUY,14.2147,33.37667293167114,rebalance
2011-04-13,XLP,BUY,9.3241,30.486095542144774,rebalance
2011-04-13,XBI,SELL,6.6123,22.8820899181366,rebalance
2011-04-13,XLV,SELL,14.2189,33.45330708465576,rebalance
2011-04-13,IBB,BUY,10.066,34.290189491271974,rebalance
2011-04-14,XLP,BUY,0.0183,30.41608184738159,rebalance
2011-04-14,XBI,SELL,0.1293,22.77544468650818,rebalance
2011-04-14,IBB,BUY,0.0325,34.25018057556153,rebalance
2011-04-15,IBB,BUY,0.0924,34.57024427032471,rebalance
2011-04-15,XBI,BUY,0.0061,23.337998728179933,rebalance
2011-04-15,XLP,BUY,0.1049,30.726143313217165,rebalance
2011-04-18,IBB,BUY,0.1027,34.46356018753052,rebalance
2011-04-18,XBI,BUY,0.0094,23.684736305236818,rebalance
2011-04-18,XLP,BUY,0.1685,30.61612261047363,rebalance
2011-04-19,IBB,BUY,0.0336,34.74028025436401,rebalance
2011-04-19,XLP,SELL,0.0322,30.643869618606566,rebalance
2011-04-19,XBI,BUY,0.022,23.671401271820066,rebalance
2011-04-20,IBB,SELL,0.0629,34.86969168930054,rebalance
2011-04-20,XBI,SELL,0.038,23.71192384185791,rebalance
2011-04-20,XLP,SELL,0.1184,30.913816076278685,rebalance
2011-04-21,XLP,SELL,9.4377,30.97380354232788,rebalance
2011-04-21,XLV,BUY,8.5839,34.366872610473635,rebalance
2011-04-21,IBB,SELL,0.0381,35.156301226043695,rebalance
2011-04-21,XBI,SELL,0.0915,23.99186852836609,rebalance
2011-04-25,IBB,BUY,0.1353,35.13702706832886,rebalance
2011-04-25,XBI,BUY,0.089,24.074813694763186,rebalance
2011-04-25,XLP,SELL,0.0275,30.853828610229492,rebalance
2011-04-25,XLV,BUY,0.1426,34.146827389526365,rebalance
2011-04-26,XBI,BUY,0.032,23.94145382194519,rebalance
2011-04-26,SMH,BUY,16.5793,17.958590923690792,rebalance
2011-04-26,XLV,SELL,8.7137,34.33313215255737,rebalance
2011-04-26,IBB,BUY,0.0067,34.88697706832886,rebalance
2011-04-27,IBB,SELL,0.0832,35.59621185302734,rebalance
2011-04-27,SMH,SELL,16.6248,18.201358923721315,rebalance
2011-04-27,XBI,SELL,0.109,24.26847792930603,rebalance
2011-04-27,XLV,BUY,8.6374,34.65693152618408,rebalance
2011-04-28,XBI,SELL,0.0608,24.89835299720764,rebalance
2011-04-28,IBB,BUY,0.0013,36.34059872817993,rebalance
2011-04-28,XLV,BUY,0.1002,35.087017831420894,rebalance
2011-04-29,XBI,BUY,0.0123,24.87830764389038,rebalance
2011-04-29,IBB,BUY,0.0122,36.297258915710444,rebalance
2011-04-29,XLV,SELL,0.015,35.32293583068848,rebalance
2011-05-02,XLV,SELL,8.6763,35.472903542327884,rebalance
2011-05-02,IBB,BUY,0.0625,35.893842677307134,rebalance
2011-05-02,TAN,BUY,3.4722,88.01759999999999,rebalance
2011-05-02,XBI,BUY,0.0852,24.84163344039917,rebalance
2011-05-03,IBB,SELL,0.1176,35.859495367431634,rebalance
2011-05-03,TAN,SELL,3.4884,85.58287847442628,rebalance
2011-05-03,XBI,SELL,0.16,24.6584012260437,rebalance
2011-05-03,XLV,BUY,8.4987,35.52710445785523,rebalance
2011-05-04,XBI,BUY,0.1117,24.408214330673218,rebalance
2011-05-04,IBB,BUY,0.0587,35.72381050872802,rebalance
2011-05-04,XLV,SELL,0.0195,35.45290708465576,rebalance
2011-05-05,XLV,SELL,8.5527,35.41291416931152,rebalance
2011-05-05,IBB,BUY,3.8387,35.36707261047363,rebalance
2011-05-05,XBI,BUY,6.7566,24.044808915710448,rebalance
2011-05-06,IBB,SELL,0.276,35.23961662139892,rebalance
2011-05-06,XBI,SELL,0.343,23.888554768371584,rebalance
2011-05-09,XBI,SELL,0.0905,24.17183092651367,rebalance
2011-05-09,IBB,BUY,0.0024,35.670466559600825,rebalance
2011-05-10,IBB,BUY,0.1105,36.09721815261841,rebalance
2011-05-10,XBI,BUY,0.1261,24.71494108428955,rebalance
2011-05-11,XLV,BUY,8.4211,35.96719108428955,rebalance
2011-05-11,IBB,SELL,3.8192,36.32606539535523,rebalance
2011-05-11,XBI,SELL,6.623,24.705057084655763,rebalance
2011-05-12,IBB,SELL,10.2142,35.81283569488525,rebalance
2011-05-12,XLV,SELL,8.4517,35.72285354232788,rebalance
2011-05-12,XBI,BUY,22.9543,24.26818503341675,rebalance
2011-05-13,XBI,SELL,16.3334,24.825033923721314,rebalance
2011-05-13,XLV,BUY,13.9996,36.25725,rebalance
2011-05-16,XLV,BUY,0.0229,36.0072,rebalance
2011-05-16,XBI,BUY,0.0215,24.56491146583557,rebalance
2011-05-17,IBB,BUY,14.0691,35.52376974563599,rebalance
2011-05-17,XLV,BUY,2.2573,35.977195220947266,rebalance
2011-05-17,XBI,SELL,24.256,24.195160762786863,rebalance
2011-05-18,IBB,SELL,14.0468,35.89948446884155,rebalance
2011-05-18,XLV,BUY,10.7293,36.147227389526364,rebalance
2011-05-19,XLV,SELL,26.8983,36.56268569488526,rebalance
2011-05-19,IBB,BUY,13.876,36.36393789825439,rebalance
2011-05-19,XBI,BUY,24.0218,24.751617195510867,rebalance
2011-05-20,IBB,SELL,13.9124,35.93281062698364,rebalance
2011-05-20,XLV,SELL,0.1107,36.35272861022949,rebalance
2011-05-20,XBI,BUY,0.1236,24.58158311920166,rebalance
2011-05-20,XLP,BUY,15.5589,32.366472610473636,rebalance
2011-05-23,XBI,BUY,0.2661,24.21817579650879,rebalance
2011-05-23,IBB,BUY,14.2076,35.98386082992553,rebalance
2011-05-23,XLV,SELL,0.0001,35.65286784744262,rebalance
2011-05-23,XLP,SELL,15.685,32.05358937301635,rebalance
2011-05-24,IBB,SELL,14.0611,35.89948446884155,rebalance
2011-05-24,XBI,BUY,0.1211,24.498232483291623,rebalance
2011-05-24,XLV,BUY,14.2521,35.6671318473816,rebalance
2011-05-25,IBB,SELL,0.1474,35.156301226043695,rebalance
2011-05-25,XLV,SELL,14.3164,35.40291784744262,rebalance
2011-05-25,XBI,BUY,0.0201,24.01146751670837,rebalance
2011-05-25,XLP,BUY,15.769,31.926384076309205,rebalance
