date,VOO,QQQ,IWM,DIA,XLK,XLF,XLV,XLY,XLP,XLI,XLU,XLE,XLRE,XLB
2018-11-15,0.0,27485.454268185433,248.56088700256902,44998.941434927365,27120.266086857606,0.0,44429.38437921143,0.0,0.0,0.0,0.0,64.07298841095016,0.0,0.0
2018-11-16,0.0,27388.98025000001,249.1512160034235,45146.43848731842,27076.600310572816,0.0,44877.96812640381,0.0,0.0,0.0,0.0,64.8354182945256,0.0,0.0
2018-11-19,0.0,26499.451178790292,244.10062900085993,44401.846142463684,26044.50647628479,0.0,44307.48637921143,0.0,0.0,0.0,0.0,64.8161195343022,0.0,0.0
2018-11-20,0.0,26025.254906814585,239.39441100769577,43449.337049999995,25484.79226857605,0.0,43893.030203186034,0.0,0.0,0.0,0.0,62.692895116425,0.0,0.0
2018-11-21,0.0,26223.108232580576,242.73959199829642,43475.992000363156,25671.36367114563,0.0,43644.36096160889,0.0,0.0,0.0,0.0,63.67730123977706,0.0,0.0
2018-11-23,0.0,26033.43122082673,242.51002099915092,43149.01195514526,25437.159078854373,0.0,43707.746582397456,0.0,0.0,0.0,0.0,61.67954085273786,0.0,0.0
2018-11-26,0.0,26635.17000719758,245.65843399658752,43785.20298253631,26012.748997430423,0.0,44131.952961608884,0.0,0.0,0.0,0.0,62.60603965072676,0.0,0.0
2018-11-27,0.0,26725.104471209725,243.62509801025934,43982.457749999994,26064.35565770874,0.0,44590.28691198731,0.0,0.0,0.0,0.0,62.432321356201605,0.0,0.0
2018-11-28,0.0,27585.199310987864,249.643161007696,45109.11884521789,26977.360460572818,0.0,45662.99154400635,0.0,0.0,0.0,0.0,63.50358294525191,0.0,0.0
2018-11-29,0.0,27495.26484697572,248.97083700256903,45064.69212021789,26715.36883142395,0.0,45814.14387359619,0.0,0.0,0.0,0.0,63.91857623977706,0.0,0.0
2018-11-30,0.0,30536.512458654797,2.8692559082087055,42714.602270686344,27347.862006738284,0.0,45235.93483796539,0.0,0.0,0.0,0.0,1.4279760131840384,0.0,0.0
2018-12-03,0.0,31070.185981129467,2.896704034429462,43252.90498362732,27951.656406738282,0.0,45018.88583395386,0.0,0.0,0.0,0.0,1.4597280395512358,0.0,0.0
2018-12-04,0.0,29878.437904086313,2.77337608032766,41915.51123275604,26893.00159326172,0.0,44013.85027201538,0.0,0.0,0.0,0.0,1.4178239868168476,0.0,0.0
2018-12-06,0.0,30089.382372956858,2.7673599426323356,41746.6665120697,26953.381647473147,0.0,43848.704681996154,0.0,0.0,0.0,0.0,1.3916880065922301,0.0,0.0
2018-12-07,0.0,29095.959566345224,2.7075760803275317,40842.255100860595,26003.411545788575,0.0,42730.42694403076,0.0,0.0,0.0,0.0,1.383911993408634,0.0,0.0
2018-12-10,0.0,29400.65804951783,2.6996801147513447,40909.126191383366,26361.662644104006,0.0,42895.57613395385,0.0,0.0,0.0,0.0,1.3623119934086272,0.0,0.0
2018-12-11,0.0,29498.015977043164,2.6968599426321984,40828.88088275604,26393.865749157714,0.0,43027.692605969234,0.0,0.0,0.0,0.0,1.3627440032963227,0.0,0.0
2018-12-12,0.0,29757.640785215768,2.7226161377006077,41104.719348278806,26599.156705053712,0.0,43395.73237798462,0.0,0.0,0.0,0.0,1.3681440032963244,0.0,0.0
2018-12-13,0.0,29766.65607043153,2.684076080327486,41169.91706724396,26643.435206738282,0.0,43438.19684403076,0.0,0.0,0.0,0.0,1.372464019775818,0.0,0.0
2018-12-14,0.0,29041.870606129465,2.643468011479751,40359.12263189545,25991.336149157716,0.0,41975.47310401153,0.0,0.0,0.0,0.0,1.341144003296316,0.0,0.0
2018-12-17,0.0,28383.793300482186,2.5759760803272758,39524.92395258179,25439.871027105713,0.0,41140.30620596924,0.0,0.0,0.0,0.0,1.3167359802250194,0.0,0.0
2018-12-18,0.0,28562.286043870554,2.572780114751098,39680.39700603485,25641.135827105714,0.0,40781.701781996155,0.0,0.0,0.0,0.0,1.2856320098880956,0.0,0.0
2018-12-19,0.0,27860.939770913705,2.5192000000048997,39021.731431895445,25133.947671209717,0.0,40248.51641996155,0.0,0.0,0.0,0.0,1.2705119934085987,0.0,0.0
2018-12-20,0.0,27457.07865252534,2.477651873784116,38264.43386896515,24683.114949157716,0.0,39682.298340019224,0.0,0.0,0.0,0.0,1.2353039703372986,0.0,0.0
2018-12-21,0.0,26606.090199517832,2.413355908207819,37461.998638790894,23829.752627105714,0.0,39012.27703199615,0.0,0.0,0.0,0.0,1.2119760131839712,0.0,0.0
2018-12-24,0.0,25872.289450000007,2.366543948368861,36460.62861034851,23193.755122052004,0.0,38078.01918003845,0.0,0.0,0.0,0.0,1.1629440032962606,0.0,0.0
2018-12-26,0.0,27487.73117247468,2.4802838623095114,38234.34379138336,24594.557945788576,0.0,39738.92122798462,0.0,0.0,0.0,0.0,1.2353039703372986,0.0,0.0
2018-12-27,0.0,27594.104385215767,2.4906239196825783,38660.635195686344,24771.671952526856,0.0,40177.738709980775,0.0,0.0,0.0,0.0,1.2417840362552695,0.0,0.0
2018-12-28,0.0,27579.680479086313,2.4977680114794674,38530.23975775604,24715.318054211428,0.0,40224.92265,0.0,0.0,0.0,0.0,1.2322799835208915,0.0,0.0
2018-12-31,0.0,30344.79203942872,0.0,38022.09350242615,30056.122326015473,0.0,38626.32665881729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,0.0,30466.755520507824,0.0,38048.18129951478,30075.52007398453,0.0,38041.41523740387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.0,29471.39328076173,0.0,36965.562599029545,28557.680518020632,0.0,37268.979930038455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,0.0,30732.314919555676,0.0,38198.182400970465,29823.354900000002,0.0,38380.75277122116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,0.0,31098.199359619153,0.0,38374.271299514774,30090.067460025788,0.0,38528.09710377884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,0.0,31379.499080444348,0.0,38791.666101455696,30342.232634010317,0.0,38827.24827122116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,0.0,31635.22528076173,0.0,38954.711101455694,30735.0287059639,0.0,39001.38124370194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,0.0,31725.71111987306,0.0,39130.8,30870.809242005158,0.0,39077.28466114426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,0.0,31609.651760253917,0.0,39111.235396118165,30812.617847969057,0.0,39206.768764923094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,0.0,31330.321080444348,0.0,38957.972698059086,30526.507539974216,0.0,38773.66758488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,0.0,31942.095520507824,0.0,39235.14870048523,30987.193879948427,0.0,39470.202881298064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,0.0,31936.194400634777,0.0,39434.06379951478,31016.288652030948,0.0,39398.761966182705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,0.0,32187.985520507824,0.0,39750.371497573855,31215.112793907167,0.0,39747.02791114426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,0.0,32506.658000000014,0.0,40280.26774757386,31690.344670051578,0.0,40220.31545755768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,0.0,31855.54176025392,0.0,39782.98,31156.919550000002,0.0,39943.48702122116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,31896.849599365247,0.0,40063.41759902955,31263.605313958742,0.0,39988.1358899231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,0.0,32103.39779968263,0.0,40022.656349029545,31525.469361927797,0.0,39653.2642649231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,0.0,32486.985599365245,0.0,40335.70245048523,31971.606465989687,0.0,39702.37904244232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.0,32085.69444006349,0.0,39962.33049514771,31544.86710989685,0.0,39251.421040115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,0.0,31782.75928076173,0.0,40061.78804466248,31205.412070051578,0.0,39443.41083488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,0.0,32591.242719238293,0.0,40790.59690582276,32175.277270051578,0.0,39983.67338759613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,29218.170588299574,0.0,89.49293425293617,25071.430250250247,0.0,42047.1961468689,0.0,0.0,0.0,45271.678652362825,0.0,0.0,0.0
2019-02-01,0.0,29094.80535975038,0.0,89.62174247131996,25218.95352537537,0.0,42084.2961,0.0,0.0,0.0,45098.06631925583,0.0,0.0,0.0
2019-02-04,0.0,29456.210253900157,0.0,90.280098620612,25623.69738793793,0.0,41963.72302134705,0.0,0.0,0.0,45172.472055404665,0.0,0.0,0.0
2019-02-05,0.0,29716.838553900157,0.0,90.86689040222825,25839.308550500493,0.0,41903.4382510437,0.0,0.0,0.0,45263.41275,0.0,0.0,0.0
2019-02-06,0.0,29628.2258863495,0.0,90.83468425293626,25926.310862312323,0.0,42093.56931925964,0.0,0.0,0.0,45238.61188919067,0.0,0.0,0.0
2019-02-07,0.0,29230.331863650525,0.0,90.12981781616863,25570.74046281281,0.0,41629.83051925964,0.0,0.0,0.0,45833.8546246605,0.0,0.0,0.0
2019-02-08,0.0,29287.670407800306,0.0,89.92229862061197,25718.26373793793,0.0,41708.6688041748,0.0,0.0,0.0,46032.27097229767,0.0,0.0,0.0
2019-02-11,0.0,29259.869419500745,0.0,89.78633287354165,25706.91623768769,0.0,41657.6572531311,0.0,0.0,0.0,46015.736013851165,0.0,0.0,0.0
2019-02-12,0.0,29692.513351950085,0.0,91.070833563239,26047.35567487488,0.0,42228.05399582519,0.0,0.0,0.0,46123.21166689301,0.0,0.0,0.0
2019-02-13,0.0,29713.362767550672,0.0,91.52524109192557,26081.398175625614,0.0,42320.80387865295,0.0,0.0,0.0,45990.93515304184,0.0,0.0,0.0
2019-02-14,0.0,29749.851896099866,0.0,91.29624931030934,26126.791062562566,0.0,42418.1886020874,0.0,0.0,0.0,45916.529416893005,0.0,0.0,0.0
2019-02-15,0.0,29874.95369219972,0.0,92.5449678161688,26334.838186936955,0.0,43058.146872390746,0.0,0.0,0.0,46057.071833106995,0.0,0.0,0.0
2019-02-19,0.0,29934.02880390016,0.0,92.60221712647154,26342.402225125126,0.0,42956.12377030334,0.0,0.0,0.0,46329.89391689301,0.0,0.0,0.0
2019-02-20,0.0,29928.816450000013,0.0,92.84910000000671,26372.66414974976,0.0,42905.11221925964,0.0,0.0,0.0,46536.576166893006,0.0,0.0,0.0
2019-02-21,0.0,29819.3517156006,0.0,92.50203356323911,26384.011650000004,0.0,42529.484923434444,0.0,0.0,0.0,46875.53493074417,0.0,0.0,0.0
2019-02-22,0.0,30040.017751950087,0.0,93.0888308044501,26720.667625125127,0.0,42919.0273552185,0.0,0.0,0.0,47164.88881925583,0.0,0.0,0.0
2019-02-25,0.0,30149.4824863495,0.0,93.34644724121769,26849.279361811834,0.0,42979.31212552185,0.0,0.0,0.0,46858.99997229767,0.0,0.0,0.0
2019-02-26,0.0,30180.75660975038,0.0,93.2212150573798,26906.016863063054,0.0,42826.27747239074,0.0,0.0,0.0,46801.12919459534,0.0,0.0,0.0
2019-02-27,0.0,30161.643761700452,0.0,92.98148425293641,26879.538400500493,0.0,42626.869646868894,0.0,0.0,0.0,46858.99997229767,0.0,0.0,0.0
2019-02-28,0.0,34959.0427958069,0.0,0.6741279968328767,210.17076181030734,0.0,34552.10556525726,0.0,0.0,0.0,39121.269925206376,0.0,41375.3845056633,0.0
2019-03-01,0.0,35201.26661979829,0.0,0.6770920349188437,211.59442913818825,0.0,35042.20461948547,0.0,0.0,0.0,39203.617933959584,0.0,41327.7021863266,0.0
2019-03-04,0.0,35207.32198439485,0.0,0.6715279968328508,210.79361909485326,0.0,34567.18593441162,0.0,0.0,0.0,39272.23865687447,0.0,41494.590304005054,0.0
2019-03-05,0.0,35233.56395100862,0.0,0.6712940063543329,210.17076181030734,0.0,34548.33475389709,0.0,0.0,0.0,39224.20362729149,0.0,41613.791555110554,0.0
2019-03-06,0.0,35033.72767919313,0.0,0.66786198731133,209.07333366394502,0.0,34043.15533051452,0.0,0.0,0.0,39224.20362729149,0.0,41506.5086102211,0.0
2019-03-07,0.0,34603.77831257936,0.0,0.662505993658933,207.08611909485316,0.0,33775.48237338256,0.0,0.0,0.0,39354.58404791489,0.0,41470.7491443367,0.0
2019-03-08,0.0,34551.297459394846,0.0,0.6622460174626413,207.0564527587936,0.0,33703.85421525726,0.0,0.0,0.0,39491.82811145744,0.0,41506.5086102211,0.0
2019-03-11,0.0,35269.89613858796,0.0,0.6675760253972647,211.5054527587937,0.0,34088.39356169128,0.0,0.0,0.0,39773.177263748934,0.0,42150.2062795578,0.0
2019-03-12,0.0,35463.67704580689,0.0,0.6652360015935305,212.7511899566697,0.0,34337.21533830871,0.0,0.0,0.0,40047.665390834045,0.0,42376.69047555275,0.0
2019-03-13,0.0,35730.12232818452,0.0,0.6691100158757955,214.14519094849103,0.0,34706.674315588374,0.0,0.0,0.0,40088.83677749787,0.0,42579.3380591156,0.0
2019-03-14,0.0,35669.568682218945,0.0,0.6696040222234567,214.59009547424787,0.0,34650.12652661743,0.0,0.0,0.0,40081.97575229149,0.0,42686.62100400505,0.0
2019-03-15,0.0,36000.60862701722,0.0,0.6716839904851961,216.48833366394518,0.0,34680.284388639826,0.0,0.0,0.0,39931.0070206234,0.0,42269.4075306633,0.0
2019-03-18,0.0,36020.79214899141,0.0,0.6733739746160723,217.40780905151843,0.0,34627.50453474274,0.0,0.0,0.0,39780.040906668095,0.0,42054.8416408844,0.0
2019-03-19,0.0,36141.90560100861,0.0,0.673088012702007,217.8526909484911,0.0,34902.71623830871,0.0,0.0,0.0,39327.1373293766,0.0,41935.6403897789,0.0
2019-03-20,0.0,36285.22000318452,0.0,0.6689540222234502,217.25950000000478,0.0,34661.436084411616,0.0,0.0,0.0,39430.06841374894,0.0,42126.36511988945,0.0
2019-03-21,0.0,36852.43148742067,0.0,0.6749079650946032,222.71692913818848,0.0,34797.15653051452,0.0,0.0,0.0,39848.66162958298,0.0,42877.3457341156,0.0
2019-03-22,0.0,36042.99617919313,0.0,0.6628960174626478,217.4671190948534,0.0,34163.79540746307,0.0,0.0,0.0,40136.87442479363,0.0,42674.69815055275,0.0
2019-03-25,0.0,35974.36666040345,0.0,0.6631820190495648,216.51800000000475,0.0,34144.944226948544,0.0,0.0,0.0,40171.18478625107,0.0,42710.4621636734,0.0
2019-03-26,0.0,36141.90560100861,0.0,0.666795977789835,217.70440452576162,0.0,34378.68563441162,0.0,0.0,0.0,40459.394963748935,0.0,42972.70582555275,0.0
2019-03-27,0.0,35909.771997982796,0.0,0.6658859619206854,216.4586899566698,0.0,34092.16437305145,0.0,0.0,0.0,40178.04581145744,0.0,42829.6634147789,0.0
2019-03-28,0.0,35992.532754193126,0.0,0.6684079650945386,217.3484763793993,0.0,34178.87577661743,0.0,0.0,0.0,39704.55654083405,0.0,43187.27171533165,0.0
2019-03-29,0.0,369.6324915344343,0.0,0.025913000494982182,27576.595800000003,0.0,33128.4661,0.0,0.0,0.0,47253.57199856873,0.0,43983.7186403595,0.0
2019-04-01,0.0,374.5290821869002,0.0,0.026239001471628987,27952.9798630806,0.0,33179.01612761841,0.0,0.0,0.0,46928.63953785782,0.0,43850.13952017975,0.0
2019-04-02,0.0,375.94869320984947,0.0,0.026169000250907758,28049.86855801621,0.0,33103.191086190796,0.0,0.0,0.0,46993.62479047394,0.0,44226.584714460754,0.0
2019-04-03,0.0,378.10896948853605,0.0,0.02620000000677515,28277.18937246781,0.0,33059.86131047363,0.0,0.0,0.0,46920.51444452134,0.0,44178.014279064555,0.0
2019-04-04,0.0,377.964967813121,0.0,0.026377999884750866,28157.939342193607,0.0,32991.25927571716,0.0,0.0,0.0,46758.04976357346,0.0,44044.43515888481,0.0
2019-04-05,0.0,379.91949153443454,0.0,0.026416000373041943,28292.09598164521,0.0,33218.7344,0.0,0.0,0.0,47196.70874047394,0.0,44384.45136852531,0.0
2019-04-08,0.0,380.8864720459092,0.0,0.02632200012887701,28400.166765822607,0.0,33211.51414809875,0.0,0.0,0.0,46863.65118642655,0.0,44165.868195935436,0.0
2019-04-09,0.0,379.5491432098496,0.0,0.026151000983324978,28266.010126371006,0.0,33124.85459666443,0.0,0.0,0.0,46977.380801431274,0.0,44032.28907575569,0.0
2019-04-10,0.0,381.5859805114854,0.0,0.026160000617116368,28463.51772246781,0.0,33135.68635190124,0.0,0.0,0.0,46831.16010952606,0.0,44384.45136852531,0.0
2019-04-11,0.0,380.6807194885361,0.0,0.02613999939640807,28426.252621096806,0.0,32727.674627618406,0.0,0.0,0.0,47066.73513642655,0.0,44323.73485,0.0
2019-04-12,0.0,382.3266457672227,0.0,0.026407000739250553,28623.76021719361,0.0,32427.98321047363,0.0,0.0,0.0,47286.066174284366,0.0,44566.605556474686,0.0
2019-04-15,0.0,382.3883652557481,0.0,0.02638099976268133,28612.580971096806,0.0,32557.969782855223,0.0,0.0,0.0,47277.944179763035,0.0,44299.447316115184,0.0
2019-04-16,0.0,383.7051000000108,0.0,0.026452999884770262,28757.916856645206,0.0,31889.984913809203,0.0,0.0,0.0,46693.06141214218,0.0,43255.10652093544,0.0
2019-04-17,0.0,385.0423974426378,0.0,0.026452999884770262,28918.159351371007,0.0,30972.858655236814,0.0,0.0,0.0,46514.34654452134,0.0,42805.798725,0.0
2019-04-18,0.0,385.53618474427356,0.0,0.026555999762726584,29000.144280274206,0.0,31023.408682855224,0.0,0.0,0.0,46538.71872571564,0.0,43145.814934640504,0.0
2019-04-22,0.0,386.626604232799,0.0,0.026507000739276414,29067.222600000005,0.0,31041.463444763183,0.0,0.0,0.0,46498.10255547867,0.0,42672.21960482025,0.0
2019-04-23,0.0,391.5437889770618,0.0,0.026648001105523813,29383.980226371008,0.0,31532.523217144775,0.0,0.0,0.0,46628.07615952606,0.0,43157.96101776962,0.0
2019-04-24,0.0,390.30936781312136,0.0,0.026592001349649955,29395.159472467807,0.0,31496.416448098753,0.0,0.0,0.0,46928.63953785782,0.0,43461.54824276962,0.0
2019-04-25,0.0,391.89354320984995,0.0,0.026452999884770262,29387.707589451602,0.0,31821.380124282834,0.0,0.0,0.0,47123.59839452134,0.0,43412.973175,0.0
2019-04-26,0.0,392.24329744263804,0.0,0.026533999640650584,29275.90944219361,0.0,32139.12630333557,0.0,0.0,0.0,47196.70874047394,0.0,43704.418949244304,0.0
2019-04-29,0.0,393.0045567901722,0.0,0.026544000251004733,29283.3641683548,0.0,32081.35326904602,0.0,0.0,0.0,46920.51444452134,0.0,43255.10652093544,0.0
2019-04-30,0.0,47216.36458950654,0.0,0.026579000861365346,47347.6929802681,0.0,43.27324903564516,0.0,0.0,0.0,32641.89645398026,0.0,22166.447908996583,0.0
2019-05-01,0.0,47064.40715446168,0.0,0.026414999396479184,47227.38559604111,0.0,43.19567926025453,0.0,0.0,0.0,32308.3061223465,0.0,22166.447908996583,0.0
2019-05-02,0.0,46860.13868504487,0.0,0.026288000495079157,46980.7494921135,0.0,43.379905627442035,0.0,0.0,0.0,32236.02743949013,0.0,22209.513261245727,0.0
2019-05-03,0.0,47607.46958504487,0.0,0.026497000128922265,47425.89232107239,0.0,43.70956977539126,0.0,0.0,0.0,32413.942565816884,0.0,22363.318761245726,0.0
2019-05-06,0.0,47316.01099017946,0.0,0.02642699890820104,47058.953422350314,0.0,43.932577331543605,0.0,0.0,0.0,32236.02743949013,0.0,22271.036869377134,0.0
2019-05-07,0.0,46394.303640403756,0.0,0.025951998908078207,46048.355790773014,0.0,43.08902266845765,0.0,0.0,0.0,32135.949915816884,0.0,21889.599886505126,0.0
2019-05-08,0.0,46277.221495314036,0.0,0.025966000372925575,45994.214255268096,0.0,43.181135852051405,0.0,0.0,0.0,31696.721019797136,0.0,21889.599886505126,0.0
2019-05-09,0.0,46028.111195314035,0.0,0.025844000250823715,45681.41230261841,0.0,43.08902266845765,0.0,0.0,0.0,31657.802218470384,0.0,21963.425869377137,0.0
2019-05-10,0.0,46085.40550000001,0.0,0.025992001349494802,45825.7820815773,0.0,43.10356977539125,0.0,0.0,0.0,32224.907478980258,0.0,22215.666795501707,0.0
2019-05-13,0.0,44486.11783013459,0.0,0.025347000128624883,44099.34312238159,0.0,42.29395096435608,0.0,0.0,0.0,32569.619892039493,0.0,22215.666795501707,0.0
2019-05-14,0.0,44974.37188950654,0.0,0.025580999762474455,44809.1677039589,0.0,42.50726414794983,0.0,0.0,0.0,32352.783843470384,0.0,22295.6463126297,0.0
2019-05-15,0.0,45609.60391473085,0.0,0.025692001349417223,45296.42316577301,0.0,42.63331318359437,0.0,0.0,0.0,32297.186161836627,0.0,22443.298278373717,0.0
2019-05-16,0.0,46067.96595446168,0.0,0.025916000372912647,45711.48685395889,0.0,42.96782266845765,0.0,0.0,0.0,32514.02008949013,0.0,22572.494335121155,0.0
2019-05-17,0.0,45597.14763950654,0.0,0.025744000250797858,45344.54336580429,0.0,42.87571318359437,0.0,0.0,0.0,32680.81525530701,0.0,22541.73370449829,0.0
2019-05-20,0.0,44827.39772477571,0.0,0.02566700134941076,44556.5194434227,0.0,42.856320739746714,0.0,0.0,0.0,32725.2950973465,0.0,22178.752630622865,0.0
2019-05-21,0.0,45295.726305134594,0.0,0.02587699890805881,45103.928597350314,0.0,43.25870562744203,0.0,0.0,0.0,32786.45381969299,0.0,22363.318761245726,0.0
2019-05-22,0.0,45093.947570314034,0.0,0.025760000617012932,44869.32139607239,0.0,43.505950964356096,0.0,0.0,0.0,33031.08658816338,0.0,22467.90772162628,0.0
2019-05-23,0.0,44403.910975000006,0.0,0.025475999457271522,44081.2974736908,0.0,43.355664147949845,0.0,0.0,0.0,33314.638157960515,0.0,22578.647869377135,0.0
2019-05-24,0.0,44381.49196026917,0.0,0.02561199951834185,44093.33096577301,0.0,43.418686816406876,0.0,0.0,0.0,33264.60151703949,0.0,22609.408499999998,0.0
2019-05-28,0.0,44214.58851540375,0.0,0.025347000128624883,43967.00224607239,0.0,42.79814340820374,0.0,0.0,0.0,32719.734056633763,0.0,22375.623482872008,0.0
2019-05-29,0.0,43850.885804910286,0.0,0.025127000433743774,43708.341828927616,0.0,42.38606414794983,0.0,0.0,0.0,32286.066201326754,0.0,22117.231369377136,0.0
2019-05-30,0.0,44035.22879531403,0.0,0.025186999518231945,43979.035738154605,0.0,42.61876977539124,0.0,0.0,0.0,32236.02743949013,0.0,22252.578613494872,0.0
2019-05-31,0.0,28534.00951440278,0.0,0.024822000128489122,27341.693419866948,0.0,0.04363999939025895,0.0,45728.53169889679,0.0,105.29852500000396,0.0,44137.11145933227,0.0
2019-06-03,0.0,27905.75248304444,0.0,0.024850000006426048,26862.480839401247,0.0,0.04374499893249675,0.0,46304.14771626778,0.0,106.34699431000156,0.0,44306.543004666135,0.0
2019-06-04,0.0,28691.484887716684,0.0,0.025364999396207663,27760.052319534305,0.0,0.044470001221325245,0.0,46723.523263051604,0.0,106.43737793083592,0.0,44064.49596133346,0.0
2019-06-05,0.0,28904.73179831391,0.0,0.025572999579366918,28121.364520532232,0.0,0.04480500030580259,0.0,47258.024522793574,0.0,108.71507689667158,0.0,45068.98957533187,0.0
2019-06-06,0.0,29134.380777119455,0.0,0.025772000128734783,28448.445800665286,0.0,0.045034999848042136,0.0,47751.4078880516,0.0,109.38392396583968,0.0,45153.7053479988,0.0
2019-06-07,0.0,29697.022026686103,0.0,0.026025000006729897,28977.09982053223,0.0,0.045505001068751834,0.0,48211.90132931938,0.0,108.57046448250226,0.0,45298.93172733307,0.0
2019-06-10,0.0,30043.13745380555,0.0,0.02609899903018653,29273.754260266116,0.0,0.04563999939028693,0.0,48228.347859741974,0.0,107.82930775833536,0.0,45141.60045666732,0.0
2019-06-11,0.0,30084.14637880555,0.0,0.02608800049502744,29273.754260266116,0.0,0.04556499862734643,0.0,48384.585193474195,0.0,107.1785346550028,0.0,45226.316229334254,0.0
2019-06-12,0.0,29910.268937283334,0.0,0.026045001227438195,29110.21362019959,0.0,0.04578499984805263,0.0,48458.59301194839,0.0,108.57046448250226,0.0,45395.74777466812,0.0
2019-06-13,0.0,30087.427793641673,0.0,0.026155999762623148,29197.687159268193,0.0,0.04572999954287608,0.0,48565.493891267775,0.0,108.78738655167035,0.0,45456.262997998805,0.0
2019-06-14,0.0,29959.480147880564,0.0,0.026151000983324978,28942.868899667363,0.0,0.04562500000063828,0.0,48590.162118474196,0.0,109.92623948250231,0.0,45649.89970933227,0.0
2019-06-17,0.0,30139.92041907502,0.0,0.026167999274345,28965.690480798345,0.0,0.04583000183169583,0.0,48450.368178309625,0.0,109.61892689667161,0.0,46146.094070665735,0.0
2019-06-18,0.0,30577.895437716685,0.0,0.026532998664087825,29490.540420199588,0.0,0.04622000122134973,0.0,48187.229965258026,0.0,109.1670018966716,0.0,46012.967965999596,0.0
2019-06-19,0.0,30692.719927119455,0.0,0.026555999762726584,29597.031459933474,0.0,0.046634998322185615,0.0,48384.585193474195,0.0,109.99854224167284,0.0,46315.5256159996,0.0
2019-06-20,0.0,30978.142946194468,0.0,0.026807998664158936,30030.603779800418,0.0,0.04684000015324317,0.0,48812.185573896786,0.0,110.7035510341686,0.0,46593.878099999994,0.0
2019-06-21,0.0,30932.21315043336,0.0,0.026710000617258596,29783.390779467776,0.0,0.04686500167912242,0.0,48285.90914779358,0.0,110.25162603416858,0.0,45710.4103159996,0.0
2019-06-24,0.0,30864.957912716683,0.0,0.02671700134968228,29840.44037980042,0.0,0.04661999893253697,0.0,48409.253420680616,0.0,110.28777396583972,0.0,45480.468163998405,0.0
2019-06-25,0.0,30335.12079956666,0.0,0.026526000983421952,29292.76885926819,0.0,0.04643000030582532,0.0,48384.585193474195,0.0,109.61892689667161,0.0,44863.247972666926,0.0
2019-06-26,0.0,30476.191601686107,0.0,0.02652200012892873,29608.44079966736,0.0,0.04584500122134448,0.0,47693.8466,0.0,107.23276344833778,0.0,43991.88046333465,0.0
2019-06-27,0.0,30592.65805000001,0.0,0.026514999396505045,29684.50790066529,0.0,0.04616500091617318,0.0,47784.30094889679,0.0,107.37738275833534,0.0,44354.95333666534,0.0
2019-06-28,0.0,576.2049609497176,0.0,0.02658500061722627,665.5251278076188,0.0,46310.596734886174,0.0,42374.07946031112,0.0,32207.499288912968,0.0,30520.7917999649,0.0
2019-07-01,0.0,583.9806390503036,0.0,0.026697000128973983,676.0998295898453,0.0,46540.54958721543,0.0,42629.47576186676,0.0,32126.48010475159,0.0,30462.688833274835,0.0
2019-07-02,0.0,586.2948390503037,0.0,0.02676600037313245,677.8907017822281,0.0,46790.498837215426,0.0,43001.62783968887,0.0,32563.97999049683,0.0,31027.12036658477,0.0
2019-07-03,0.0,590.7072715332139,0.0,0.026955999762830023,683.0927869873063,0.0,47190.41916278458,0.0,43534.31354265556,0.0,32790.83040950318,0.0,31475.342800140374,0.0
2019-07-05,0.0,589.5038894165147,0.0,0.026926998908330335,681.813573974611,0.0,46865.484375,0.0,43344.59097344436,0.0,32774.62739683228,0.0,31301.033900070182,0.0
2019-07-08,0.0,585.3691967163193,0.0,0.026805999762791233,676.6114887695328,0.0,46515.55695056915,0.0,43402.96607796668,0.0,32823.23849524842,0.0,31417.239833450312,0.0
2019-07-09,0.0,588.3005072998154,0.0,0.026785998542082936,678.9993834228532,0.0,46560.54598488617,0.0,43147.56977641105,0.0,32866.44721583863,0.0,31583.24966672515,0.0
